BS1,BS2,BS3,BS4,BS5,BS6,BS7,BS8
448.9019243217218,534.4676355705377,569.2023666823245,499.6107790216497,389.8358486276407,460.4915499070088,399.32907357032656,354.9584263184636
460.0488709317494,524.5567837953641,558.7567267861962,505.7316009186683,400.58123332158556,450.35754720116336,392.2632572110427,349.62211816996864
471.2570334196531,514.1553380818574,548.0000305966041,512.1127117164508,411.48360309350653,439.5350194522458,385.4849734234585,345.53174633561804
482.302730528452,504.1388342583918,536.9390485695812,518.7799751686441,422.4127169190138,428.92850575050363,379.9222465307473,344.6472003834533
493.4396473168656,494.0240265079598,526.2456307732087,526.1250752186221,433.2734770291196,418.4614497252271,375.8106712569905,346.4185028070896
504.2823575887801,484.39863255063545,515.9401069594533,533.1193235713972,444.1607083479279,408.707571388579,373.12373993585504,350.48735176447457
514.6932949250079,475.6017523925882,505.9182342044086,540.5254142588907,454.53686948215704,399.09970849123954,372.3276499151656,356.64709119775813
524.9222081784371,467.09179120184996,496.82133725975973,547.7323785620847,464.4894675293041,390.7178906399517,373.22902599844394,363.4469133588337
534.503287360243,458.7859646754515,488.1065311954475,555.1660238532046,473.84615590092835,383.16263616052163,375.5631533806371,370.4206772684299
543.7579722970632,451.47341867943317,480.5069814607343,562.6406766032367,483.25337188058063,377.1196576355285,379.4422673054895,377.4404828525409
551.2804535334841,443.9484236883278,474.315901416756,569.5940397887948,490.9282348594594,372.90962687736817,384.1951993709986,383.3436190162705
557.7788503549293,437.7514274261768,470.13608164605864,576.3946652746895,498.05105412316607,370.7453073901165,389.3824270750301,388.199157184646
563.005979231035,432.2719961261372,466.5995603838352,581.79669130667,503.02366288108317,369.3151010906481,393.5722981918207,392.1324839402652
566.985101209965,427.7834504478132,463.7027865719324,586.0849126796816,507.32448505217496,368.64547918381356,397.19516838315747,395.3525379939067
570.9725742737126,425.0130111833867,461.2455810455984,589.3154485158398,511.0857590438193,367.8943736600014,399.9646511046407,398.6176029774274
574.7558224224583,422.76764403930724,458.11477718287347,592.0838452691112,515.0135297588315,366.2191946795261,401.97514456115107,402.49897606607817
578.7944825379606,421.74415973322715,454.0550062956031,594.0081541656634,518.5479757877843,363.3014445932196,402.98898604777247,406.6804610091713
582.1954201162546,421.4796065428884,449.0657900543685,595.1163630128474,521.889753193223,359.0221335535649,402.87348577370074,410.9487322903144
585.6281096693908,422.71877506562146,444.2450648388566,595.6398596410409,525.0528869922969,354.85907507072415,402.5046704451912,415.56132066046257
588.9532529592813,424.1660585566739,438.62235888938807,595.4940484149939,527.9826453283874,349.6924705763797,401.72365484754243,420.20826016299395
592.5084560869891,425.8387977342925,432.940343281647,595.663301057896,530.8823277359971,344.8173828349242,401.0961345513799,424.56823193525275
596.3329316583794,428.33050637578856,427.93410666506776,595.9033432429329,534.5124337772046,340.61439188161756,401.3145910324889,429.8893816502051
600.6105467869138,430.39449828094786,422.59928466908065,597.2575256578514,538.7448494710811,336.9126848110725,402.52102202146966,435.2426278471985
605.141753785636,431.7685882426356,416.60519145605184,599.130883931027,542.8289384716965,333.7807698200487,404.350516730238,440.85004138165607
609.9515361827694,433.56522935896385,410.478896264881,601.1012144323829,547.6594776515108,332.00460011643423,406.6566517769137,446.53139666754805
614.7208513497769,436.4491319684097,405.15984957729694,602.6071753094974,552.0027355375514,330.89848472980657,408.5320227783594,452.3021338325407
618.3291292792951,440.99581469578925,400.31088908998385,602.468588399388,555.0995507647815,329.8636009686922,409.40915031748585,457.43075174799264
620.0302686032811,447.06793967871454,397.1796517421844,600.7343780053862,557.0833619778873,328.9271599285029,408.4694864908845,461.8341108018494
620.5650336360159,453.2481660345284,395.2788597603187,597.4638938026785,557.2635793491138,328.6868521558039,406.62934789124324,464.6949533805921
620.1069377126869,459.48400167215834,394.8315482002838,593.4958607808718,556.5842435048064,328.7066385691219,404.1222556071058,466.5648268713905
618.5805306378847,465.1276797484534,395.8630695873252,588.8176213850472,554.9422214766199,329.3407882921556,401.120028882754,467.87413686198784
615.8479162917615,470.27534333840504,398.49679665655185,583.7282841149413,551.9155007025903,330.2054535098288,397.0766596746851,467.3400137847956
611.2675010740895,473.8640953559523,403.0292558530354,577.9752226909555,547.3674219219497,329.88376839872217,391.8624600554168,464.6601811440363
605.9415614635432,474.95153174410007,408.0952794368453,573.393695293903,541.9618171702152,329.2412272350562,386.6718219962423,460.0157164589848
601.0935746087159,474.1708415474419,412.97421341126756,570.4056880958243,537.1599916287081,327.4321556072142,382.5097670083612,455.1256003074948
596.8608807124397,470.84424085766443,416.4112222165942,569.3899432670521,533.0407321198759,325.3040944764252,379.9867331087496,449.6546816293386
594.4330196184458,465.6936480359802,418.1864610117733,570.7352125764639,530.8202672264363,323.0816183088495,379.4388071937995,444.83096464659087
593.2879848023792,459.59514515171423,419.68108622816055,573.4479231589097,529.8260353668871,321.95742955176297,380.83766671611914,440.6086551156601
592.9935008617864,453.49560819227406,420.69956925757396,577.7732429939505,529.9338357737864,322.7933005923817,384.1591450683883,437.87904761619274
593.4967401553517,446.8403355489092,421.84829965734605,581.7105653083169,530.5130221369837,325.18098490791635,387.3977963189419,434.85944313461766
593.248880681919,440.24513269181034,423.45759859853877,585.6711293890285,530.7584410801264,329.29081068438734,390.90092136302746,432.0513056755166
592.7815863069084,434.33312273805893,426.4645398375747,589.2381551680669,530.8756942086703,334.54763511686923,394.4632466757971,429.2755293166421
590.7010343799581,430.3042664797882,430.5886325729748,590.6433360670856,528.7813273848112,339.6047090037156,396.4057219908633,425.0330167036473
586.4719487875058,428.7196057522704,435.61399618284315,589.444168920619,525.0626865359075,343.51019795897014,395.4634667908548,419.6328565850214
581.2390790283321,429.6356346530622,440.90687105331216,586.2999393670798,519.8749426235227,347.13280242003293,393.26168373107487,414.0543841839118
575.0075286071634,431.67690458771835,446.8320388110341,582.7385432973947,513.9944462537801,350.8461702016107,390.08293465105044,407.83091313623663
568.6653943925515,433.97202092330804,452.9502012557891,578.7130899125959,507.8573405543327,354.84020194697143,387.3618053637657,401.45117319384826
562.7450338581086,437.10469612871213,458.9925727468317,574.9945583149988,501.99127730325586,359.6014935611978,384.86422082935985,395.55830273758403
556.5804006449558,440.9976338908301,465.2805944723318,570.626701019854,496.0410838278255,364.00291232653984,382.35041361183846,389.8567659385735
550.8643853201007,445.4354787551813,470.5739213721887,566.3977839374687,490.3707670925402,368.4136299385967,379.61885111620165,384.8276529745886
545.602694485566,449.3494948948262,475.18386890975125,562.0614841687211,484.81157124421276,371.76831075864146,376.9315016615811,379.9482066756531
